2025-06-15 01:49:39.526 | INFO     | __main__:get_Z3_result:339 - Z3批量求解任务启动，待处理文件数: 449
2025-06-15 06:15:54.888 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/link/link37290, 结果: unknown, 用时: 1200.02s
2025-06-15 06:15:54.889 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr136713
2025-06-15 06:15:54.889 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/link/link37290, 状态: unknown
2025-06-15 06:15:56.397 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/link/link29962, 结果: unknown, 用时: 1200.02s
2025-06-15 06:15:56.398 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr124688
2025-06-15 06:15:56.398 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/link/link29962, 状态: unknown
2025-06-15 06:17:10.281 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort29595, 结果: unknown, 用时: 1200.11s
2025-06-15 06:17:10.282 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr112801
2025-06-15 06:17:10.282 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort29595, 状态: unknown
2025-06-15 06:25:47.457 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort29116, 结果: unknown, 用时: 1200.02s
2025-06-15 06:25:47.458 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128942
2025-06-15 06:25:47.458 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort29116, 状态: unknown
2025-06-15 06:26:47.795 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort25085, 结果: unknown, 用时: 1200.02s
2025-06-15 06:26:47.796 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147493
2025-06-15 06:26:47.796 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort25085, 状态: unknown
2025-06-15 06:28:01.493 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147493, 结果: sat, 用时: 73.69s
2025-06-15 06:28:01.495 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq135098
2025-06-15 06:28:01.495 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147493, 状态: sat
2025-06-15 06:28:30.030 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq135098, 结果: sat, 用时: 28.53s
2025-06-15 06:28:30.032 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq133661
2025-06-15 06:28:30.032 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq135098, 状态: sat
2025-06-15 06:29:40.912 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort24598, 结果: unknown, 用时: 1200.01s
2025-06-15 06:29:40.913 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123971
2025-06-15 06:29:40.913 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tsort/tsort24598, 状态: unknown
2025-06-15 06:31:24.129 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr150754, 结果: unknown, 用时: 1200.02s
2025-06-15 06:31:24.133 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123936
2025-06-15 06:31:24.133 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr150754, 状态: unknown
2025-06-15 06:32:35.052 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123936, 结果: sat, 用时: 70.91s
2025-06-15 06:32:35.053 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq97941
2025-06-15 06:32:35.053 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123936, 状态: sat
2025-06-15 06:32:49.897 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr148311, 结果: unknown, 用时: 1200.28s
2025-06-15 06:32:49.899 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143569
2025-06-15 06:32:49.899 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr148311, 状态: unknown
2025-06-15 06:33:03.398 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq133661, 结果: sat, 用时: 273.36s
2025-06-15 06:33:03.400 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140263
2025-06-15 06:33:03.400 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq133661, 状态: sat
2025-06-15 06:33:03.993 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq97941, 结果: sat, 用时: 28.93s
2025-06-15 06:33:03.994 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq112594
2025-06-15 06:33:03.994 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq97941, 状态: sat
2025-06-15 06:35:41.481 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140263, 结果: sat, 用时: 158.07s
2025-06-15 06:35:41.483 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123917
2025-06-15 06:35:41.483 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140263, 状态: sat
2025-06-15 06:35:54.927 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr136713, 结果: unknown, 用时: 1200.03s
2025-06-15 06:35:54.929 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq154526
2025-06-15 06:35:54.929 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr136713, 状态: unknown
2025-06-15 06:35:56.435 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr124688, 结果: unknown, 用时: 1200.03s
2025-06-15 06:35:56.436 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123962
2025-06-15 06:35:56.437 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr124688, 状态: unknown
2025-06-15 06:36:43.197 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq154526, 结果: sat, 用时: 48.26s
2025-06-15 06:36:43.199 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128910
2025-06-15 06:36:43.199 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq154526, 状态: sat
2025-06-15 06:37:10.316 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr112801, 结果: unknown, 用时: 1200.03s
2025-06-15 06:37:10.318 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140289
2025-06-15 06:37:10.318 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/tr/tr112801, 状态: unknown
2025-06-15 06:37:47.539 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123917, 结果: sat, 用时: 126.05s
2025-06-15 06:37:47.541 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq119532
2025-06-15 06:37:47.541 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123917, 状态: sat
2025-06-15 06:37:51.351 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq112594, 结果: sat, 用时: 287.35s
2025-06-15 06:37:51.352 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147523
2025-06-15 06:37:51.352 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq112594, 状态: sat
2025-06-15 06:38:05.704 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143569, 结果: sat, 用时: 315.80s
2025-06-15 06:38:05.706 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123968
2025-06-15 06:38:05.706 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143569, 状态: sat
2025-06-15 06:39:14.943 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq119532, 结果: sat, 用时: 87.39s
2025-06-15 06:39:14.945 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128939
2025-06-15 06:39:14.945 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq119532, 状态: sat
2025-06-15 06:39:42.564 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128910, 结果: sat, 用时: 179.36s
2025-06-15 06:39:42.566 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143577
2025-06-15 06:39:42.566 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128910, 状态: sat
2025-06-15 06:42:22.859 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123968, 结果: sat, 用时: 257.14s
2025-06-15 06:42:22.861 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123945
2025-06-15 06:42:22.861 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123968, 状态: sat
2025-06-15 06:42:23.915 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123962, 结果: sat, 用时: 387.47s
2025-06-15 06:42:23.917 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143566
2025-06-15 06:42:23.917 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123962, 状态: sat
2025-06-15 06:43:30.716 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143577, 结果: sat, 用时: 228.14s
2025-06-15 06:43:30.717 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq70322
2025-06-15 06:43:30.717 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143577, 状态: sat
2025-06-15 06:43:48.676 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143566, 结果: sat, 用时: 84.75s
2025-06-15 06:43:48.677 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq95270
2025-06-15 06:43:48.677 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143566, 状态: sat
2025-06-15 06:45:44.728 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128942, 结果: sat, 用时: 1197.26s
2025-06-15 06:45:44.730 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq97947
2025-06-15 06:45:44.731 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128942, 状态: sat
2025-06-15 06:45:53.471 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123945, 结果: sat, 用时: 210.60s
2025-06-15 06:45:53.473 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143550
2025-06-15 06:45:53.473 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123945, 状态: sat
2025-06-15 06:46:04.794 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143550, 结果: sat, 用时: 11.31s
2025-06-15 06:46:04.796 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq152932
2025-06-15 06:46:04.796 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143550, 状态: sat
2025-06-15 06:46:08.244 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq152932, 结果: sat, 用时: 3.44s
2025-06-15 06:46:08.246 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq57231
2025-06-15 06:46:08.246 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq152932, 状态: sat
2025-06-15 06:49:42.713 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123971, 结果: unknown, 用时: 1201.80s
2025-06-15 06:49:42.715 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq95766
2025-06-15 06:49:42.715 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123971, 状态: unknown
2025-06-15 06:57:12.029 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140289, 结果: unknown, 用时: 1201.70s
2025-06-15 06:57:12.030 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123963
2025-06-15 06:57:12.030 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140289, 状态: unknown
2025-06-15 06:57:51.498 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147523, 结果: unknown, 用时: 1200.14s
2025-06-15 06:57:51.500 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq92701
2025-06-15 06:57:51.500 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147523, 状态: unknown
2025-06-15 06:59:15.102 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128939, 结果: unknown, 用时: 1200.15s
2025-06-15 06:59:15.105 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq135101
2025-06-15 06:59:15.105 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq128939, 状态: unknown
2025-06-15 07:03:30.762 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq70322, 结果: unknown, 用时: 1200.04s
2025-06-15 07:03:30.763 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123953
2025-06-15 07:03:30.763 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq70322, 状态: unknown
2025-06-15 07:03:48.972 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq95270, 结果: unknown, 用时: 1200.29s
2025-06-15 07:03:48.974 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147517
2025-06-15 07:03:48.974 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq95270, 状态: unknown
2025-06-15 07:05:44.837 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq97947, 结果: unknown, 用时: 1200.10s
2025-06-15 07:05:44.840 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147509
2025-06-15 07:05:44.840 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq97947, 状态: unknown
2025-06-15 07:06:08.296 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq57231, 结果: unknown, 用时: 1200.04s
2025-06-15 07:06:08.298 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147512
2025-06-15 07:06:08.298 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq57231, 状态: unknown
2025-06-15 07:06:36.074 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123953, 结果: sat, 用时: 185.30s
2025-06-15 07:06:36.075 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq97946
2025-06-15 07:06:36.076 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123953, 状态: sat
2025-06-15 07:09:33.536 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147509, 结果: sat, 用时: 228.69s
2025-06-15 07:09:33.537 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147531
2025-06-15 07:09:33.537 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147509, 状态: sat
2025-06-15 07:09:42.794 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq95766, 结果: unknown, 用时: 1200.07s
2025-06-15 07:09:42.795 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143576
2025-06-15 07:09:42.796 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq95766, 状态: unknown
2025-06-15 07:15:24.429 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143576, 结果: sat, 用时: 341.63s
2025-06-15 07:15:24.432 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq91027
2025-06-15 07:15:24.432 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq143576, 状态: sat
2025-06-15 07:17:12.164 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123963, 结果: unknown, 用时: 1200.13s
2025-06-15 07:17:12.166 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140243
2025-06-15 07:17:12.166 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq123963, 状态: unknown
2025-06-15 07:17:52.688 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq92701, 结果: unknown, 用时: 1201.18s
2025-06-15 07:17:52.690 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147510
2025-06-15 07:17:52.690 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq92701, 状态: unknown
2025-06-15 07:18:05.472 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140243, 结果: sat, 用时: 53.30s
2025-06-15 07:18:05.474 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147536
2025-06-15 07:18:05.474 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq140243, 状态: sat
2025-06-15 07:18:50.432 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147512, 结果: sat, 用时: 762.13s
2025-06-15 07:18:50.434 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147486
2025-06-15 07:18:50.434 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147512, 状态: sat
2025-06-15 07:18:51.678 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147486, 结果: sat, 用时: 1.24s
2025-06-15 07:18:51.679 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq89619
2025-06-15 07:18:51.680 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147486, 状态: sat
2025-06-15 07:19:15.243 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq135101, 结果: unknown, 用时: 1200.13s
2025-06-15 07:19:15.245 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq133615
2025-06-15 07:19:15.245 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq135101, 状态: unknown
2025-06-15 07:20:41.383 | INFO     | __main__:process_z3_file:320 - [Worker] 完成: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147510, 结果: sat, 用时: 168.68s
2025-06-15 07:20:41.385 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq133612
2025-06-15 07:20:41.385 | INFO     | __main__:get_Z3_result:356 - 主进程收集结果: /home/nju/Downloads/smt/gnu_angr.tar.gz/single_test/seq/seq147510, 状态: sat
